"","x"
"21139",0
"21140",0
"21141",0
"21142",1
"21143",1
"21144",0
"21145",0
"21146",0
"21147",0
"21148",0
"21149",NA
"21150",NA
"21151",NA
"21152",NA
"21153",NA
"21154",NA
"21155",NA
"21156",NA
"21157",NA
"21158",NA
"21159",NA
"21160",NA
"21161",NA
"21162",NA
"21163",NA
"21164",NA
"21165",NA
"21166",NA
"21167",NA
"21168",NA
"21169",NA
"21170",NA
"21171",NA
"21172",NA
"21173",NA
"21174",NA
"21175",NA
"21176",NA
"21177",NA
"21178",NA
"21179",NA
"21180",NA
"21181",1
"21182",1
"21183",NA
"21184",NA
"21185",0
"21186",NA
"21187",0
"21188",NA
"21189",NA
"21190",0
"21191",0
"21192",0
"21193",0
"21194",0
"21195",0
"21196",0
"21197",0
"21198",0
"21199",0
"21200",0
"21201",0
"21202",0
"21203",0
"21204",0
"21205",0
"21206",0
"21207",0
"21208",0
"21209",0
"21210",0
"21211",0
"21212",1
"21213",0
"21214",0
"21215",0
"21216",0
"21217",0
"21218",0
"21219",1
"21220",1
"21221",0
"21222",0
"21223",0
"21224",0
"21225",1
"21226",0
"21227",0
"21228",0
"21229",0
"21230",0
"21231",NA
"21232",1
"21233",0
"21234",0
"21235",0
"21236",0
"21237",0
"21238",0
"21239",1
"21240",0
"21241",0
"21242",0
"21243",0
"21244",0
"21245",1
"21246",NA
"21247",1
"21248",0
"21249",0
"21250",0
"21251",0
"21252",0
"21253",0
"21254",0
"21255",1
"21256",0
"21257",1
"21258",0
"21259",1
"21260",1
"21261",1
"21262",0
"21263",0
"21264",0
"21265",1
"21266",1
"21267",0
"21268",0
"21269",0
"21270",0
"21271",0
"21272",0
"21273",0
"21274",0
"21275",0
"21276",0
"21277",0
"21278",0
"21279",0
"21280",0
"21281",1
"21282",0
"21283",0
"21284",0
"21285",0
"21286",0
"21287",0
"21288",0
"21289",1
"21290",0
"21291",NA
"21292",0
"21293",0
"21294",NA
"21295",NA
"21296",0
"21297",0
"21298",NA
"21299",0
"21300",0
"21301",0
"21302",0
"21303",0
"21304",0
"21305",NA
"21306",NA
"21307",0
"21308",0
"21309",0
"21310",0
"21311",0
"21312",0
"21313",0
"21314",0
"21315",0
"21316",0
"21317",0
"21318",0
"21319",NA
"21320",0
"21321",1
"21322",0
"21323",1
"21324",0
"21325",0
"21326",0
"21327",0
"21328",0
"21329",0
"21330",0
"21331",0
"21332",0
"21333",0
"21334",0
"21335",0
"21336",0
"21337",0
"21338",0
"21339",0
"21340",0
"21341",0
"21342",0
"21343",0
"21344",1
"21345",0
"21346",0
"21347",0
"21348",0
"21349",0
"21350",0
"21351",0
"21352",0
"21353",0
"21354",0
"21355",0
"21356",0
"21357",0
"21358",0
"21359",0
"21360",0
"21361",0
"21362",0
"21363",0
"21364",0
"21365",0
"21366",0
"21367",0
"21368",0
"21369",0
"21370",0
"21371",0
"21372",0
"21373",0
"21374",0
"21375",0
"21376",0
"21377",0
"21378",0
"21379",0
"21380",0
"21381",0
"21382",0
"21383",0
"21384",0
"21385",0
"21386",0
"21387",0
"21388",0
"21389",0
"21390",0
"21391",0
"21392",0
"21393",0
"21394",0
"21395",0
"21396",0
"21397",0
"21398",0
"21399",0
"21400",0
"21401",0
"21402",0
"21403",0
"21404",0
"21405",0
"21406",NA
"21407",0
"21408",0
"21409",0
"21410",0
"21411",0
"21412",0
"21413",0
"21414",0
"21415",0
"21416",0
"21417",NA
"21418",0
"21419",0
"21420",0
"21421",0
"21422",0
"21423",0
"21424",0
"21425",0
"21426",0
"21427",0
"21428",0
"21429",0
"21430",0
"21431",0
"21432",0
"21433",0
"21434",0
"21435",0
"21436",0
"21437",0
"21438",0
"21439",0
"21440",0
"21441",0
"21442",1
"21443",0
"21444",0
"21445",0
"21446",0
"21447",0
"21448",0
"21449",0
"21450",0
"21451",0
"21452",0
"21453",0
"21454",0
"21455",0
"21456",1
"21457",0
"21458",0
"21459",1
"21460",1
"21461",0
"21462",0
"21463",1
"21464",0
"21465",0
"21466",0
"21467",0
"21468",0
"21469",0
"21470",1
"21471",1
"21472",0
"21473",0
"21474",1
"21475",0
"21476",0
"21477",1
"21478",0
"21479",0
"21480",0
"21481",0
"21482",0
"21483",0
"21484",0
"21485",0
"21486",0
"21487",1
"21488",0
"21489",0
"21490",0
"21491",0
"21492",0
"21493",0
"21494",0
"21495",1
"21496",0
"21497",1
"21498",0
"21499",0
"21500",0
"21501",0
"21502",1
"21503",0
"21504",0
"21505",0
"21506",0
"21507",0
"21508",0
"21509",0
"21510",1
"21511",0
"21512",0
"21513",0
"21514",0
"21515",1
"21516",NA
"21517",0
"21518",NA
"21519",0
"21520",1
"21521",0
"21522",0
"21523",0
"21524",0
"21525",0
"21526",0
"21527",0
"21528",0
"21529",0
"21530",0
"21531",0
"21532",0
"21533",0
"21534",0
"21535",0
"21536",0
"21537",0
"21538",0
"21539",0
"21540",0
"21541",0
"21542",1
"21543",0
"21544",0
"21545",0
"21546",0
"21547",0
"21548",0
"21549",0
"21550",1
"21551",1
"21552",0
"21553",0
"21554",1
"21555",0
"21556",0
"21557",0
"21558",0
"21559",0
"21560",0
"21561",0
"21562",0
"21563",0
"21564",0
"21565",0
"21566",0
"21567",NA
"21568",NA
"21569",0
"21570",NA
"21571",0
"21572",0
"21573",0
"21574",0
"21575",0
"21576",1
"21577",0
"21578",0
"21579",1
"21580",0
"21581",0
"21582",0
"21583",0
"21584",0
"21585",0
"21586",0
"21587",0
"21588",NA
"21589",0
"21590",NA
"21591",NA
"21592",NA
"21593",0
"21594",0
"21595",0
"21596",0
"21597",0
"21598",0
"21599",0
"21600",0
"21601",0
"21602",0
"21603",0
"21604",NA
"21605",0
"21606",1
"21607",0
"21608",0
"21609",0
"21610",0
"21611",0
"21612",0
"21613",0
"21614",0
"21615",0
"21616",0
"21617",0
"21618",0
"21619",1
"21620",1
"21621",0
"21622",0
"21623",0
"21624",NA
"21625",0
"21626",0
"21627",0
"21628",0
"21629",0
"21630",1
"21631",0
"21632",0
"21633",NA
"21634",0
"21635",0
"21636",0
"21637",0
"21638",0
"21639",0
"21640",0
"21641",0
"21642",0
"21643",0
"21644",0
"21645",0
"21646",0
"21647",0
"21648",0
"21649",0
"21650",NA
"21651",0
"21652",0
"21653",0
"21654",0
"21655",0
"21656",0
"21657",0
"21658",0
"21659",0
"21660",0
"21661",0
"21662",0
"21663",0
"21664",1
"21665",NA
"21666",0
"21667",0
"21668",0
"21669",0
"21670",0
"21671",0
"21672",0
"21673",0
"21674",0
"21675",0
"21676",0
"21677",0
"21678",0
"21679",0
"21680",0
"21681",0
"21682",0
"21683",0
"21684",1
"21685",1
"21686",0
"21687",NA
"21688",0
"21689",NA
"21690",0
"21691",NA
"21692",NA
"21693",0
"21694",0
"21695",NA
"21696",NA
"21697",NA
"21698",0
"21699",1
"21700",0
"21701",0
"21702",1
"21703",0
"21704",0
"21705",1
"21706",0
"21707",0
"21708",1
"21709",NA
"21710",0
"21711",NA
"21712",NA
"21713",0
"21714",0
"21715",0
"21716",0
"21717",0
"21718",0
"21719",0
"21720",1
"21721",0
"21722",0
"21723",0
"21724",0
"21725",0
"21726",0
"21727",0
"21728",1
"21729",0
"21730",0
"21731",1
"21732",0
"21733",0
"21734",0
"21735",0
"21736",0
"21737",0
"21738",1
"21739",1
"21740",0
"21741",1
"21742",0
"21743",0
"21744",0
"21745",0
"21746",0
"21747",1
"21748",0
"21749",1
"21750",NA
"21751",NA
"21752",0
"21753",0
"21754",0
"21755",0
"21756",0
"21757",0
"21758",0
"21759",1
"21760",0
"21761",0
"21762",1
"21763",0
"21764",0
"21765",0
"21766",0
"21767",1
"21768",0
"21769",0
"21770",0
"21771",0
"21772",0
"21773",0
"21774",0
"21775",0
"21776",0
"21777",0
"21778",0
"21779",0
"21780",1
"21781",0
"21782",0
"21783",NA
"21784",0
"21785",0
"21786",0
"21787",0
"21788",0
"21789",0
"21790",NA
"21791",0
"21792",0
"21793",0
"21794",0
"21795",0
"21796",NA
"21797",0
"21798",0
"21799",0
"21800",1
"21801",0
"21802",0
"21803",0
"21804",0
"21805",0
"21806",0
"21807",0
"21808",0
"21809",0
"21810",0
"21811",0
"21812",0
"21813",0
"21814",0
"21815",0
"21816",0
"21817",0
"21818",0
"21819",0
"21820",0
"21821",NA
"21822",NA
"21823",0
"21824",0
"21825",NA
"21826",1
"21827",0
"21828",0
"21829",0
"21830",0
"21831",NA
"21832",0
"21833",NA
"21834",0
"21835",0
"21836",0
"21837",1
"21838",1
"21839",1
"21840",0
"21841",NA
"21842",0
"21843",0
"21844",1
"21845",0
"21846",1
"21847",1
"21848",1
"21849",1
"21850",0
"21851",0
"21852",1
"21853",0
"21854",0
"21855",0
"21856",0
"21857",0
"21858",0
"21859",0
"21860",0
"21861",1
"21862",0
"21863",0
"21864",0
"21865",1
"21866",1
"21867",0
"21868",0
"21869",0
"21870",0
"21871",NA
"21872",0
"21873",0
"21874",0
"21875",0
"21876",0
"21877",0
"21878",0
"21879",0
"21880",0
"21881",0
"21882",0
"21883",0
"21884",0
"21885",0
"21886",0
"21887",0
"21888",0
"21889",0
"21890",0
"21891",0
"21892",0
"21893",0
"21894",0
"21895",0
"21896",0
"21897",0
"21898",0
"21899",0
"21900",0
"21901",1
"21902",0
"21903",NA
"21904",NA
"21905",1
"21906",NA
"21907",0
"21908",NA
"21909",1
"21910",0
"21911",NA
"21912",NA
"21913",0
"21914",0
"21915",1
"21916",NA
"21917",NA
"21918",0
"21919",NA
"21920",NA
"21921",NA
"21922",0
"21923",NA
"21924",NA
"21925",0
"21926",0
"21927",0
"21928",NA
"21929",NA
"21930",0
"21931",NA
"21932",NA
"21933",1
"21934",0
"21935",0
"21936",0
"21937",0
"21938",NA
"21939",NA
"21940",1
"21941",1
"21942",NA
"21943",0
"21944",0
"21945",NA
"21946",0
"21947",0
"21948",0
"21949",0
"21950",0
"21951",0
"21952",0
"21953",0
"21954",NA
"21955",0
"21956",0
"21957",1
"21958",NA
"21959",0
"21960",0
"21961",0
"21962",1
"21963",0
"21964",0
"21965",0
"21966",0
"21967",0
"21968",0
"21969",0
"21970",0
"21971",0
"21972",0
"21973",0
"21974",1
"21975",0
"21976",0
"21977",1
"21978",0
"21979",0
"21980",0
"21981",0
"21982",1
"21983",1
"21984",0
"21985",0
"21986",0
"21987",0
"21988",0
"21989",0
"21990",0
"21991",0
"21992",0
"21993",0
"21994",0
"21995",1
"21996",1
"21997",0
"21998",NA
"21999",0
"22000",0
"22001",0
"22002",0
"22003",0
"22004",0
"22005",0
"22006",0
"22007",0
"22008",0
"22009",0
"22010",0
"22011",0
"22012",0
"22013",0
"22014",NA
"22015",0
"22016",0
"22017",0
"22018",0
"22019",0
"22020",NA
"22021",0
"22022",0
"22023",1
"22024",NA
"22025",1
"22026",0
"22027",0
"22028",0
"22029",0
"22030",0
"22031",1
"22032",1
"22033",0
"22034",0
"22035",1
"22036",1
"22037",0
"22038",0
"22039",1
"22040",1
"22041",0
"22042",0
"22043",1
"22044",0
"22045",0
"22046",0
"22047",NA
"22048",NA
"22049",0
"22050",0
"22051",0
"22052",0
"22053",0
"22054",0
"22055",0
"22056",0
"22057",0
"22058",1
"22059",0
"22060",0
"22061",0
"22062",0
"22063",1
"22064",0
"22065",0
"22066",1
"22067",0
"22068",0
"22069",0
"22070",0
"22071",1
"22072",0
"22073",0
"22074",0
"22075",0
"22076",1
"22077",0
"22078",1
"22079",0
"22080",0
"22081",0
"22082",0
"22083",0
"22084",0
"22085",1
"22086",1
"22087",0
"22088",0
"22089",0
"22090",1
"22091",0
"22092",0
"22093",0
"22094",0
"22095",NA
"22096",0
"22097",NA
"22098",0
"22099",0
"22100",0
"22101",0
"22102",0
"22103",1
"22104",0
"22105",0
"22106",0
"22107",NA
"22108",0
"22109",0
"22110",0
"22111",0
"22112",1
"22113",0
"22114",0
"22115",1
"22116",0
"22117",0
"22118",0
"22119",0
"22120",0
"22121",1
"22122",0
"22123",0
"22124",0
"22125",NA
"22126",0
"22127",0
"22128",0
"22129",0
"22130",0
"22131",0
"22132",0
"22133",0
"22134",0
"22135",NA
"22136",0
"22137",0
"22138",0
"22139",0
"22140",0
"22141",0
"22142",0
"22143",0
"22144",0
"22145",NA
"22146",NA
"22147",1
"22148",0
"22149",0
"22150",0
"22151",0
"22152",0
"22153",0
"22154",NA
"22155",0
"22156",0
"22157",0
"22158",0
"22159",0
"22160",NA
"22161",0
"22162",0
"22163",0
"22164",0
"22165",0
"22166",0
"22167",0
"22168",0
"22169",0
"22170",NA
"22171",NA
"22172",NA
"22173",NA
"22174",0
"22175",NA
"22176",NA
"22177",NA
"22178",0
"22179",NA
"22180",0
"22181",0
"22182",0
"22183",0
"22184",0
"22185",1
"22186",0
"22187",1
"22188",0
"22189",0
"22190",NA
"22191",0
"22192",NA
"22193",0
"22194",0
"22195",0
"22196",0
"22197",NA
"22198",1
"22199",0
"22200",0
"22201",0
"22202",1
"22203",0
"22204",0
"22205",0
"22206",0
"22207",NA
"22208",0
"22209",0
"22210",0
"22211",0
"22212",0
"22213",1
"22214",0
"22215",NA
"22216",0
"22217",0
"22218",0
"22219",1
"22220",1
"22221",0
"22222",0
"22223",NA
"22224",1
"22225",0
"22226",0
"22227",0
"22228",0
"22229",0
"22230",1
"22231",0
"22232",0
"22233",0
"22234",1
"22235",0
"22236",0
"22237",0
"22238",0
"22239",0
"22240",0
"22241",0
"22242",NA
"22243",NA
"22244",0
"22245",1
"22246",NA
"22247",0
"22248",0
"22249",1
"22250",0
"22251",NA
"22252",1
"22253",1
"22254",0
"22255",0
"22256",1
"22257",0
"22258",0
"22259",0
"22260",0
"22261",0
"22262",1
"22263",1
"22264",0
"22265",0
"22266",0
"22267",0
"22268",NA
"22269",1
"22270",0
"22271",0
"22272",0
"22273",0
"22274",0
"22275",0
"22276",0
"22277",0
"22278",0
"22279",NA
"22280",NA
"22281",NA
"22282",0
"22283",0
"22284",0
"22285",0
"22286",1
"22287",NA
"22288",NA
"22289",1
"22290",0
"22291",1
"22292",0
"22293",0
"22294",0
"22295",0
"22296",NA
"22297",0
"22298",0
"22299",1
"22300",0
"22301",1
"22302",0
"22303",1
"22304",0
"22305",1
"22306",0
"22307",0
"22308",0
"22309",0
"22310",0
"22311",1
"22312",0
"22313",0
"22314",0
"22315",0
"22316",0
"22317",0
"22318",0
"22319",0
"22320",0
"22321",0
"22322",0
"22323",0
"22324",1
"22325",0
"22326",0
"22327",1
"22328",0
"22329",0
"22330",0
"22331",0
"22332",0
"22333",1
"22334",0
"22335",0
"22336",0
"22337",0
"22338",0
"22339",0
"22340",0
"22341",NA
"22342",0
"22343",0
"22344",0
"22345",1
"22346",1
"22347",NA
"22348",1
"22349",0
"22350",1
"22351",1
"22352",0
"22353",0
"22354",0
"22355",1
"22356",1
"22357",0
"22358",0
"22359",0
"22360",0
"22361",0
"22362",0
"22363",0
"22364",0
"22365",0
"22366",0
"22367",0
"22368",1
"22369",1
"22370",1
"22371",0
"22372",0
"22373",0
"22374",0
"22375",1
"22376",0
"22377",NA
"22378",0
"22379",0
"22380",0
"22381",0
"22382",NA
"22383",0
"22384",0
"22385",0
"22386",0
"22387",0
"22388",0
"22389",0
"22390",0
"22391",1
"22392",NA
"22393",1
"22394",NA
"22395",1
"22396",0
"22397",0
"22398",0
"22399",1
"22400",0
"22401",1
"22402",0
"22403",0
"22404",1
"22405",1
"22406",0
"22407",0
"22408",1
"22409",0
"22410",0
"22411",0
"22412",0
"22413",0
"22414",0
"22415",0
"22416",1
"22417",1
"22418",NA
"22419",0
"22420",1
"22421",0
"22422",0
"22423",1
"22424",0
"22425",NA
"22426",0
"22427",0
"22428",0
"22429",0
"22430",NA
"22431",0
"22432",1
"22433",0
"22434",0
"22435",0
"22436",0
"22437",0
"22438",0
"22439",0
"22440",0
"22441",0
"22442",NA
"22443",0
"22444",1
"22445",0
"22446",1
"22447",NA
"22448",0
"22449",0
"22450",0
"22451",0
"22452",1
"22453",0
"22454",0
"22455",0
"22456",0
"22457",1
"22458",0
"22459",0
"22460",0
"22461",1
"22462",0
"22463",0
"22464",0
"22465",1
"22466",0
"22467",0
"22468",NA
"22469",0
"22470",0
"22471",1
"22472",NA
"22473",1
"22474",0
"22475",0
"22476",0
"22477",NA
"22478",0
"22479",1
"22480",0
"22481",0
"22482",0
"22483",0
"22484",1
"22485",0
"22486",0
"22487",0
"22488",0
"22489",0
"22490",0
"22491",0
"22492",1
"22493",1
"22494",0
"22495",0
"22496",0
"22497",NA
"22498",0
"22499",0
"22500",1
"22501",0
"22502",0
"22503",NA
"22504",1
"22505",0
"22506",NA
"22507",1
"22508",0
"22509",1
"22510",1
"22511",0
"22512",0
"22513",NA
"22514",1
"22515",0
"22516",0
"22517",0
"22518",0
"22519",0
"22520",0
"22521",NA
"22522",1
"22523",0
"22524",1
"22525",0
"22526",0
"22527",NA
"22528",0
"22529",0
"22530",NA
"22531",0
"22532",1
"22533",0
"22534",0
"22535",0
"22536",0
"22537",1
"22538",0
"22539",NA
"22540",1
"22541",0
"22542",0
"22543",0
"22544",NA
"22545",0
"22546",NA
"22547",0
"22548",0
"22549",0
"22550",0
"22551",0
"22552",1
"22553",1
"22554",0
"22555",NA
"22556",0
"22557",1
"22558",0
"22559",0
"22560",0
"22561",0
"22562",0
"22563",0
"22564",1
"22565",0
"22566",1
"22567",NA
"22568",0
"22569",NA
"22570",NA
"22571",0
"22572",0
"22573",0
"22574",NA
"22575",0
"22576",0
"22577",0
"22578",0
"22579",1
"22580",0
"22581",1
"22582",1
"22583",0
"22584",1
"22585",1
"22586",1
"22587",0
"22588",0
"22589",0
"22590",0
"22591",0
"22592",0
"22593",NA
"22594",0
"22595",0
"22596",0
"22597",NA
"22598",NA
"22599",0
"22600",1
"22601",NA
"22602",0
"22603",0
"22604",0
"22605",1
"22606",0
"22607",0
"22608",0
"22609",0
"22610",0
"22611",0
"22612",0
"22613",0
"22614",0
"22615",0
"22616",0
"22617",0
"22618",0
"22619",0
"22620",1
"22621",0
"22622",0
"22623",1
"22624",0
"22625",0
"22626",0
"22627",0
"22628",0
"22629",0
"22630",0
"22631",0
"22632",1
"22633",0
"22634",0
"22635",1
"22636",NA
"22637",0
"22638",0
"22639",0
"22640",1
"22641",0
"22642",NA
"22643",0
"22644",0
"22645",1
"22646",0
"22647",NA
"22648",0
"22649",0
"22650",0
"22651",1
"22652",1
"22653",0
"22654",NA
"22655",0
"22656",0
"22657",0
"22658",0
"22659",0
"22660",1
"22661",1
"22662",0
"22663",0
"22664",0
"22665",NA
"22666",0
"22667",NA
"22668",NA
"22669",0
"22670",0
"22671",0
"22672",0
"22673",0
"22674",1
"22675",0
"22676",0
"22677",0
"22678",0
"22679",0
"22680",1
"22681",0
"22682",0
"22683",0
"22684",0
"22685",0
"22686",0
"22687",0
"22688",0
"22689",0
"22690",0
"22691",0
"22692",0
"22693",1
"22694",0
"22695",0
"22696",0
"22697",1
"22698",NA
"22699",0
"22700",0
"22701",0
"22702",0
"22703",0
"22704",0
"22705",1
"22706",0
"22707",0
"22708",0
"22709",0
"22710",0
"22711",0
"22712",0
"22713",0
"22714",0
"22715",0
"22716",0
"22717",0
"22718",0
"22719",NA
"22720",NA
"22721",0
"22722",0
"22723",NA
"22724",0
"22725",0
"22726",0
"22727",0
"22728",0
"22729",0
"22730",0
"22731",0
"22732",NA
"22733",NA
"22734",0
"22735",0
"22736",0
"22737",0
"22738",0
"22739",NA
"22740",NA
"22741",0
"22742",0
"22743",0
"22744",0
"22745",0
"22746",0
"22747",0
"22748",0
"22749",0
"22750",0
"22751",0
"22752",0
"22753",0
"22754",NA
"22755",NA
"22756",NA
"22757",NA
"22758",NA
"22759",NA
"22760",NA
"22761",NA
"22762",0
"22763",NA
"22764",NA
"22765",0
"22766",0
"22767",0
"22768",NA
"22769",0
"22770",0
"22771",0
"22772",0
"22773",0
"22774",NA
"22775",NA
"22776",NA
"22777",NA
"22778",NA
"22779",0
"22780",NA
"22781",NA
"22782",NA
"22783",NA
"22784",NA
"22785",NA
"22786",NA
"22787",NA
"22788",NA
"22789",NA
"22790",NA
"22791",0
"22792",NA
"22793",NA
"22794",NA
"22795",NA
"22796",NA
"22797",NA
"22798",NA
"22799",NA
"22800",NA
"22801",NA
"22802",NA
"22803",NA
"22804",NA
"22805",NA
"22806",NA
"22807",NA
"22808",NA
"22809",NA
"22810",NA
"22811",NA
"22812",NA
"22813",NA
"22814",0
"22815",NA
"22816",NA
"22817",NA
"22818",NA
"22819",NA
"22820",NA
"22821",0
"22822",NA
"22823",0
"22824",NA
"22825",NA
"22826",NA
"22827",0
"22828",NA
"22829",NA
"22830",0
"22831",0
"22832",0
"22833",0
"22834",0
"22835",0
"22836",0
"22837",0
"22838",0
"22839",0
"22840",0
"22841",0
"22842",0
"22843",0
"22844",0
"22845",0
"22846",0
"22847",0
"22848",0
"22849",0
"22850",0
"22851",0
"22852",0
"22853",0
"22854",NA
"22855",0
"22856",0
"22857",0
"22858",0
"22859",0
"22860",0
"22861",0
"22862",0
"22863",0
"22864",0
"22865",0
"22866",0
"22867",0
"22868",1
"22869",0
"22870",0
"22871",0
"22872",0
"22873",1
"22874",0
"22875",0
"22876",1
"22877",0
"22878",1
"22879",0
"22880",0
"22881",0
"22882",0
"22883",0
"22884",1
"22885",0
"22886",0
"22887",0
"22888",0
"22889",0
"22890",1
"22891",0
"22892",0
"22893",0
"22894",0
"22895",0
"22896",0
"22897",1
"22898",1
"22899",0
"22900",0
"22901",0
"22902",1
"22903",0
"22904",NA
"22905",0
"22906",0
"22907",0
"22908",0
"22909",0
"22910",0
"22911",0
"22912",1
"22913",0
"22914",0
"22915",1
"22916",0
"22917",0
"22918",NA
"22919",1
"22920",1
"22921",1
"22922",1
"22923",NA
"22924",0
"22925",0
"22926",0
"22927",0
"22928",0
"22929",NA
"22930",0
"22931",0
"22932",NA
"22933",0
"22934",0
"22935",1
"22936",0
"22937",0
"22938",0
"22939",1
"22940",0
"22941",0
"22942",1
"22943",0
"22944",0
"22945",0
"22946",0
"22947",0
"22948",0
"22949",0
"22950",0
"22951",0
"22952",0
"22953",0
"22954",1
"22955",0
"22956",0
"22957",0
"22958",NA
"22959",NA
"22960",0
"22961",0
"22962",1
"22963",NA
"22964",NA
"22965",0
"22966",0
"22967",0
"22968",1
"22969",0
"22970",0
"22971",0
"22972",0
"22973",NA
"22974",NA
"22975",0
"22976",0
"22977",0
"22978",0
"22979",0
"22980",NA
"22981",0
"22982",0
"22983",0
"22984",0
"22985",0
"22986",0
"22987",NA
"22988",0
"22989",0
"22990",NA
"22991",0
"22992",1
"22993",NA
"22994",1
"22995",0
"22996",0
"22997",NA
"22998",0
"22999",0
"23000",0
"23001",0
"23002",0
"23003",0
"23004",0
"23005",0
"23006",0
"23007",0
"23008",0
"23009",0
"23010",0
"23011",0
"23012",NA
"23013",NA
"23014",NA
"23015",0
"23016",0
"23017",NA
"23018",0
"23019",NA
"23020",0
"23021",NA
"23022",1
"23023",1
"23024",0
"23025",0
"23026",1
"23027",0
"23028",NA
"23029",0
"23030",NA
"23031",0
"23032",0
"23033",0
"23034",0
"23035",0
"23036",1
"23037",0
"23038",1
"23039",0
"23040",0
"23041",1
"23042",0
"23043",1
"23044",0
"23045",0
"23046",NA
"23047",NA
"23048",NA
"23049",NA
"23050",0
"23051",NA
"23052",0
"23053",1
"23054",0
"23055",0
"23056",0
"23057",NA
"23058",NA
"23059",0
"23060",0
"23061",NA
"23062",NA
"23063",0
"23064",0
"23065",NA
"23066",NA
"23067",0
"23068",0
"23069",1
"23070",0
"23071",0
"23072",0
"23073",0
"23074",1
"23075",0
"23076",0
"23077",0
"23078",NA
"23079",0
"23080",1
"23081",0
"23082",0
"23083",0
"23084",0
"23085",0
"23086",1
"23087",NA
"23088",0
"23089",0
"23090",0
"23091",0
"23092",0
"23093",0
"23094",0
"23095",NA
"23096",0
"23097",0
"23098",NA
"23099",0
"23100",NA
"23101",NA
"23102",NA
"23103",NA
"23104",NA
"23105",NA
"23106",NA
"23107",NA
"23108",NA
"23109",NA
"23110",0
"23111",0
"23112",0
"23113",0
"23114",1
"23115",1
"23116",0
"23117",0
"23118",0
"23119",0
"23120",0
"23121",0
"23122",1
"23123",0
"23124",0
"23125",0
"23126",0
"23127",0
"23128",0
"23129",1
"23130",0
"23131",0
"23132",1
"23133",0
"23134",0
"23135",0
"23136",0
"23137",0
"23138",0
"23139",0
"23140",0
"23141",0
"23142",1
"23143",0
"23144",0
"23145",0
"23146",0
"23147",0
"23148",0
"23149",0
"23150",0
"23151",0
"23152",0
"23153",0
"23154",0
"23155",0
"23156",0
"23157",0
"23158",0
"23159",0
"23160",0
"23161",0
"23162",0
"23163",0
"23164",1
"23165",0
"23166",1
"23167",0
"23168",0
"23169",0
"23170",0
"23171",0
"23172",0
"23173",0
"23174",0
"23175",0
"23176",1
"23177",0
"23178",0
"23179",0
"23180",0
"23181",0
"23182",0
"23183",0
"23184",NA
"23185",0
"23186",0
"23187",NA
"23188",0
"23189",0
"23190",0
"23191",0
"23192",0
"23193",0
"23194",0
"23195",1
"23196",0
"23197",1
"23198",0
"23199",0
"23200",1
"23201",0
"23202",0
"23203",0
"23204",0
"23205",0
"23206",0
"23207",0
"23208",0
"23209",1
"23210",0
"23211",NA
"23212",0
"23213",NA
"23214",0
"23215",NA
"23216",0
"23217",0
"23218",NA
"23219",NA
"23220",NA
"23221",NA
"23222",0
"23223",NA
"23224",0
"23225",NA
"23226",0
"23227",NA
"23228",NA
"23229",0
"23230",0
"23231",0
"23232",1
"23233",0
"23234",0
"23235",0
"23236",0
"23237",0
"23238",0
"23239",1
"23240",0
"23241",0
"23242",0
"23243",1
"23244",0
"23245",0
"23246",0
"23247",0
"23248",0
"23249",0
"23250",0
"23251",1
"23252",1
"23253",0
"23254",0
"23255",0
"23256",0
"23257",0
"23258",NA
"23259",0
"23260",0
"23261",0
"23262",0
"23263",0
"23264",0
"23265",0
"23266",0
"23267",0
"23268",0
"23269",0
"23270",0
"23271",0
"23272",0
"23273",0
"23274",0
"23275",0
"23276",0
"23277",0
"23278",1
"23279",0
"23280",1
"23281",0
"23282",0
"23283",0
"23284",1
"23285",1
"23286",0
"23287",1
"23288",1
"23289",0
"23290",0
"23291",0
"23292",0
"23293",1
"23294",0
"23295",NA
"23296",NA
"23297",NA
"23298",NA
"23299",0
"23300",1
"23301",0
"23302",0
"23303",1
"23304",0
"23305",0
"23306",0
"23307",0
"23308",1
"23309",0
"23310",1
"23311",0
"23312",1
"23313",NA
"23314",0
"23315",0
"23316",0
"23317",0
"23318",1
"23319",0
"23320",0
"23321",1
"23322",0
"23323",0
"23324",0
"23325",0
"23326",0
"23327",0
"23328",0
"23329",NA
"23330",0
"23331",1
"23332",0
"23333",NA
"23334",0
"23335",0
"23336",0
"23337",0
"23338",0
"23339",0
"23340",0
"23341",1
"23342",0
"23343",0
"23344",0
"23345",1
"23346",0
"23347",0
"23348",0
"23349",0
"23350",1
"23351",1
"23352",0
"23353",0
"23354",0
"23355",0
"23356",0
"23357",0
"23358",0
"23359",0
"23360",1
"23361",0
"23362",0
"23363",0
"23364",1
"23365",0
"23366",0
"23367",0
"23368",0
"23369",0
"23370",0
"23371",0
"23372",0
"23373",1
"23374",0
"23375",0
"23376",0
"23377",0
"23378",0
"23379",0
"23380",0
"23381",0
"23382",0
"23383",0
"23384",1
"23385",0
"23386",0
"23387",0
"23388",0
"23389",0
"23390",0
"23391",NA
"23392",NA
"23393",NA
"23394",0
"23395",NA
"23396",NA
"23397",NA
"23398",NA
"23399",NA
"23400",NA
"23401",NA
"23402",0
"23403",0
"23404",0
"23405",0
"23406",0
"23407",0
"23408",0
"23409",0
"23410",0
"23411",0
"23412",0
"23413",0
"23414",1
